,ID,emb_dim1,emb_dim2,emb_dim3,emb_dim4
358032,358032,-0.01712551,0.010479689,-0.033514574,0.013313483
358165,358165,0.0060870023,0.071177185,-0.019783562,-0.025850229
358166,358166,-0.030016698,-0.01065862,-0.010442404,0.012013449
360518,360518,0.039624427,-0.038347423,0.032600526,0.036976103
361104,361104,-0.043149948,-0.04803529,0.043819103,-0.023864223
362835,362835,0.037487295,0.031251628,0.011848437,-0.0091833975
362842,362842,-0.07441346,-0.0015811616,0.01600089,0.0076225745
362981,362981,-0.061097458,0.0220818,-0.04518656,0.014822901
363178,363178,0.04273878,0.014247363,0.020148294,-0.049072813
363223,363223,0.010269415,-0.02091669,0.038697947,0.023007307
363610,363610,0.019429794,0.01847612,-0.0074077086,-0.019427128
364132,364132,0.025838379,0.009257078,-0.023720896,0.0013414025
364133,364133,-0.009635908,0.038519174,0.02186086,-0.065078706
364135,364135,0.027713252,0.02365647,0.015557873,0.041502338
364206,364206,0.020056652,-0.044060778,-0.0047102193,-0.042262178
364380,364380,0.04130001,-0.048670806,0.009103406,-0.03847909
365108,365108,-0.0037766583,-0.040067732,0.003839314,0.016471807
365565,365565,0.01976805,-0.01585208,-0.010743312,-0.02815473
365769,365769,0.037002113,0.03146452,0.039234187,0.025463592
367284,367284,-0.0017168149,0.020047296,-0.00719006,0.022617366
367464,367464,0.014134053,0.013915289,0.04463533,-0.000931561
367618,367618,-0.0054195896,0.013275925,-0.038700283,0.017073717
367619,367619,0.011149667,0.04908717,0.002846431,-0.042440902
367795,367795,0.037777867,0.047382597,0.027916107,-0.005681075
368482,368482,-0.018900186,-0.07775425,-0.02876203,0.060836967
368559,368559,0.029736929,0.056032285,0.005697799,0.010581701
368845,368845,-0.04795319,-0.00898407,-0.006670381,0.027168572
368891,368891,0.025087666,-0.006567858,-0.019888425,-0.026104962
369674,369674,-0.010962356,-0.02913364,-0.015735194,0.05097874
369684,369684,-0.042147946,-0.034005273,0.035765637,-0.011731613
369715,369715,-0.03138969,-0.025648292,0.05752938,0.0073011415
370110,370110,-0.00723939,0.0071857795,-0.029450012,-0.009685494
370435,370435,-0.037108816,0.012184776,-0.018276513,0.013062369
370701,370701,-0.016707372,0.030467357,-0.0059152357,0.008490026
370704,370704,-0.03869467,-0.04862058,-0.034028307,0.04959173
370846,370846,-0.019079436,-0.02260815,0.043298904,0.0072619803
370991,370991,-0.026871014,0.045124438,-0.023980403,-0.031560376
371013,371013,-0.05447574,0.033274222,0.052002784,-0.066109896
371016,371016,0.010974299,0.0103209615,-0.028256262,-0.02989161
371149,371149,0.041247968,0.013303939,0.0393255,-0.04324775
371371,371371,-0.0069123306,-0.03551887,0.03649822,-0.008207865
371436,371436,-0.049977437,-0.025069777,0.05592437,-0.035773877
371851,371851,0.024930049,0.036895942,0.010986529,0.041003775
371967,371967,-0.04250145,0.007209517,0.018525865,0.00766021
372445,372445,-0.039860774,0.04585537,-0.0032549724,-0.0010525696
372713,372713,0.013618608,-0.008420292,-0.003235873,-0.02549974
372720,372720,0.022454929,0.040424775,0.011115275,-0.048164856
372809,372809,-0.04235151,-0.034929086,0.02547213,-0.024274254
373359,373359,0.018504426,-0.024563901,0.015515091,-0.023843206
373360,373360,-0.029293254,-0.025720071,0.047023784,-0.04234127
373373,373373,0.0056563127,-0.021866849,0.0075675123,0.06265753
373375,373375,0.004911224,-0.054901626,-0.029729826,0.04165718
373379,373379,-0.0022415146,-0.0146886,0.017572377,0.040176917
373381,373381,-0.008732893,-0.036382247,-0.038467277,-0.010977425
373538,373538,0.040276144,0.0044910423,0.0062917694,-0.049349952
373676,373676,0.009321131,-0.01133094,0.0303828,-0.04616479
373868,373868,-0.0010083541,-0.018739164,0.020130303,0.015822124
373899,373899,-0.023190785,0.032978486,-0.0003327243,0.038329374
374558,374558,-0.048797,-0.0051892027,-0.009234585,-0.0046099797
375814,375814,-0.04384439,-0.0030546896,0.0014195815,0.030030977
375816,375816,-0.07281161,-0.014888657,0.058511384,-0.0017567012
375857,375857,0.0029485822,0.015289057,-0.009188224,-0.005485762
376514,376514,0.04158919,-0.011003815,-0.009587787,0.0007732287
377042,377042,-0.038544618,-0.049076583,-0.032406844,0.029243294
377043,377043,-0.006141454,0.05200783,0.05544781,-0.05562894
377665,377665,0.036114026,0.032087777,-0.0075471997,0.020879697
378260,378260,-0.003614366,0.013599817,0.009787597,0.03513373
379163,379163,0.011201311,0.038525555,0.04846598,0.032986347
379720,379720,0.0446206,0.013884041,0.047711913,0.016956832
379807,379807,0.05168519,-0.0061922492,0.0015650684,-0.035152208
379821,379821,0.010669004,-0.049314585,-0.041989148,-0.010954358
380350,380350,0.05873201,0.0032363918,-0.031776763,-0.033240903
380620,380620,-0.014220178,0.010427784,0.045483578,-0.0051295385
381241,381241,-0.0032724738,-0.04649483,0.02169982,-0.041289486
381370,381370,-0.027266825,-0.015574265,-0.021347774,0.042947743
381687,381687,0.044198144,-0.017191447,0.021736149,-0.015073836
381792,381792,-0.044126272,0.0048103705,0.03442717,0.008596323
381794,381794,0.023476195,0.0427395,-0.014276423,0.020749796
381950,381950,-0.022146206,-0.0457194,0.014537545,-0.045352533
382567,382567,0.04632478,0.019040499,0.03874984,0.03944036
382571,382571,-0.026349379,0.042161893,0.011918616,-0.01634375
383165,383165,-0.019765472,0.03208861,0.0058256984,-0.042003583
383349,383349,-0.031494677,0.040513996,-0.0155292265,0.036679957
383876,383876,0.005613776,-0.031431723,0.030936116,0.0098578315
384859,384859,-0.00092151016,-0.031881705,-0.0066442266,0.019863714
385285,385285,-0.048908677,0.047304187,0.013501797,-0.0260831
385379,385379,0.007949652,0.044989217,-0.027041778,0.0105796615
385394,385394,0.010706365,-0.015321292,-0.0028582104,0.00021842867
385413,385413,-0.03640154,0.017814089,-0.05396769,-0.016007865
385459,385459,-0.06717427,-0.041697863,0.023637855,0.029827777
386065,386065,-0.020844046,0.027017208,-0.049267482,0.03387125
386442,386442,-0.023860062,-0.020929908,-0.017513536,-0.0010784045
386443,386443,0.009360839,0.027004968,0.041976657,-0.033883512
386446,386446,0.023139965,0.033642028,0.025007274,0.005608879
386447,386447,0.03603598,0.021778174,-0.0070173545,0.026352964
386452,386452,0.04737364,0.0012832507,0.048274208,-0.017331801
386455,386455,-0.07283711,-0.009481624,0.07444506,-0.04835049
386552,386552,-0.0034294613,0.002173163,-0.032178365,0.045857158
386567,386567,-0.014842771,-0.01656847,-0.027618682,0.007089533
386574,386574,-0.042684697,0.04361293,-0.028731128,-0.0018726855
386577,386577,-0.041973542,0.013958219,-0.0476889,-0.043391384
386755,386755,-0.022550084,0.011628529,-0.02411414,-0.03809414
386827,386827,-0.036364637,-0.032389212,0.0080574155,0.0057766326
386850,386850,-0.029017735,0.030378569,0.035089914,0.024423074
386904,386904,-0.042663455,-0.049091924,0.0010480396,-0.045972254
386909,386909,0.04750866,-0.03482157,-0.017547261,0.038859796
386914,386914,-0.019863486,0.042135525,-0.03285985,0.042085063
386967,386967,-0.03080759,0.012007177,-0.0050151125,0.006322287
387013,387013,0.00798683,0.012888639,0.019271357,0.04969835
387055,387055,0.03279031,0.047735225,-0.015392131,0.018819325
387100,387100,-0.018506743,0.021596622,-0.03695959,-0.008322369
387102,387102,-0.048530627,0.044752363,-0.04345547,-0.029832065
387103,387103,-0.016477942,-0.012542475,0.0023872629,-0.026710225
387104,387104,-0.041014563,0.02380022,5.7972968e-05,-0.027398944
387162,387162,-0.024774421,-0.005285524,-0.024046421,0.027897362
387182,387182,-0.0274336,0.022485701,0.056922033,0.006937838
387234,387234,0.032901417,0.03626087,-0.038404834,-0.010734044
387357,387357,-0.033570852,-0.010259586,0.06040987,-0.018263115
387529,387529,-0.00861758,0.03141055,0.0011741892,0.046528127
388121,388121,0.020913605,-0.04440849,0.0011420138,-0.0061450824
388125,388125,0.023070399,-0.014345814,0.040508185,-0.025690258
388382,388382,0.01805142,0.007921565,-0.03865279,-0.008903362
388516,388516,-0.049691785,-0.04480951,-0.036998343,0.03029735
389578,389578,0.0034332275,-0.021200193,0.046629,-0.042299487
389581,389581,0.05218299,0.0054028453,0.012073998,-0.025525572
389837,389837,0.020139422,-0.04581027,0.020822238,-0.008368384
389840,389840,-0.018812716,0.038808968,0.04420748,-0.04454465
390117,390117,0.049983468,0.0010588169,0.034453217,-0.010589253
390120,390120,0.032783415,-0.009258557,0.01789185,0.0349718
390121,390121,-0.0057505965,-0.046897124,0.023777906,0.012475826
390159,390159,-0.017855596,-0.006432615,-0.049166452,0.043308485
390160,390160,0.0015845299,0.048506644,-0.017262567,-0.04097402
390177,390177,-0.0022654645,0.003258787,-0.025762666,0.016097676
390304,390304,-0.036133397,0.031364147,0.03901397,-0.028133571
390638,390638,-0.020908833,-0.030963315,0.044781554,-0.038636744
390667,390667,0.04055185,-0.02831468,0.026648983,0.021863282
390679,390679,-0.005122412,-0.03920486,-0.038615037,0.048931453
390720,390720,-0.0032594092,-0.0049522035,0.025325622,0.027636018
390725,390725,0.018428411,0.030614797,-0.034071885,0.039042685
391013,391013,0.043957267,-0.036493324,0.028922033,0.0401502
391065,391065,-0.057819463,0.006585106,0.004609987,0.03306014
391192,391192,0.029953036,-0.029825758,-0.028699363,-0.016901927
391408,391408,-0.026813962,-0.067404,0.0012521462,0.004726911
391412,391412,0.026846077,-0.021273112,0.026886594,0.002142299
391421,391421,-0.007238459,0.006059516,0.005871892,0.033502746
391453,391453,-0.0078090057,0.026350666,0.026158702,0.030622076
391463,391463,0.003913831,0.03375626,0.049280677,-0.044358432
391498,391498,-0.04757471,-0.01810502,0.02158329,0.023653945
391686,391686,-0.016164578,0.025538806,-0.018431447,0.0039690137
391690,391690,0.032290425,0.032390628,-0.007095672,0.004034709
391696,391696,0.021656644,-0.024936868,0.030276898,0.01369505
391703,391703,-0.03726394,-0.040545262,0.016019735,0.036964346
391710,391710,-0.051212937,-0.0075630024,-0.044686954,-0.008625988
391791,391791,-0.034513712,-0.009892203,0.036253396,-0.04761206
391797,391797,0.04366901,-0.021610845,0.022503924,-0.019028485
391899,391899,-0.042637706,-0.047695257,-0.0036167502,-0.029576087
391933,391933,-0.019700516,0.030935038,-0.019382441,0.012196969
391934,391934,0.023981638,-0.025675358,0.02866379,0.046099555
392027,392027,0.03630383,-0.002628088,-0.046562314,-0.032745376
392031,392031,0.01950016,0.036461312,0.0027265165,-0.045993395
392048,392048,0.039588954,0.027756084,-0.016578458,-0.049866952
392054,392054,-0.023665084,0.036135588,-0.0037274137,0.011606634
392057,392057,-0.005475186,-0.013398565,-0.009371769,0.027234722
392085,392085,-0.014503946,0.03149847,0.005444913,-0.02034566
392166,392166,-0.0045568235,-0.042863704,-0.04448984,-0.023514116
392205,392205,-0.029782154,0.013325033,0.02196867,-0.031422976
392335,392335,-0.042716753,-0.03061731,-0.03924303,-0.049808253
392498,392498,-0.034069657,0.0015783533,-0.0494182,0.02790654
392506,392506,0.00896313,-0.012345552,0.025220882,-0.042417
392514,392514,-0.014872025,-0.070852734,0.05502168,0.051947765
392515,392515,0.019606296,0.024735663,-0.019029988,0.0025487654
392516,392516,0.0125552155,-0.005038511,-0.047290374,-0.045529008
392521,392521,-0.043043222,-0.0028369538,-0.0097122565,0.043807972
392524,392524,-0.036130678,-0.027310252,0.02592523,-0.036275744
392538,392538,-0.02889632,-0.018831743,0.035231102,-0.042252947
392545,392545,-0.027337885,0.048179653,-0.0013115034,-0.037867736
392569,392569,0.07694231,0.033626195,-0.020374326,-0.0056772735
392570,392570,-0.0030314238,0.009585936,0.03133804,-0.016455453
392573,392573,-0.016463913,-0.018248774,-0.04095893,0.021911327
392575,392575,0.03459135,-0.011606514,0.031008828,0.026184108
392577,392577,0.032525007,-0.036561213,-0.010090351,0.03181504
392771,392771,0.0458995,-0.032902732,0.049283866,0.019291107
392876,392876,-0.04088968,-0.014715016,0.007491231,0.027030315
392951,392951,0.0021193847,0.044585858,-0.023066306,0.026143443
392956,392956,-0.03467784,-0.04645295,-0.032078937,-0.008432865
392959,392959,-0.030960727,-0.029300142,-0.016030826,-0.028285945
392961,392961,-0.035141006,0.056994535,0.05595032,-0.045170076
392963,392963,0.06653261,0.043087926,-0.064155556,-0.061275285
392964,392964,0.018832695,-0.03671328,-0.0151791945,0.04942322
392966,392966,-0.0133123025,-0.039170466,-0.0061432123,-0.0028239116
392991,392991,0.018447937,-0.011464588,-0.047951967,0.0059227096
393236,393236,-0.034501504,-0.04481895,0.043266844,0.041935887
393487,393487,-0.015670381,-0.0014105923,-0.04027579,0.04896282
393552,393552,0.02546582,-0.027193189,-0.046332207,-0.048665512
393804,393804,-0.0014918714,-0.027264431,0.0063369456,0.010585701
393904,393904,0.046214487,-0.07126884,0.013450421,0.014300805
393927,393927,-0.044596124,-0.042179514,-0.036421083,-0.030487193
393948,393948,-0.02560841,-0.044353094,-0.014169384,-0.005851805
394152,394152,-0.020142138,-0.008979928,-0.019332802,0.022288773
394300,394300,0.016962651,-0.034606002,0.029064622,-0.046763133
394304,394304,-0.036459744,0.017092872,0.03758644,-0.023212278
394346,394346,-0.058476277,0.04746475,-0.04368923,0.008878407
394352,394352,0.025158059,-0.03753998,-0.00087744,-0.021459699
394373,394373,0.017378064,-0.032794725,0.016206054,-0.00031740006
394668,394668,-0.01826687,-0.019920208,-0.016495157,0.02198355
394777,394777,-0.005852796,-0.02011267,0.04114784,0.040771272
394780,394780,0.03395905,-0.017253594,0.05403665,0.0082400935
394833,394833,-0.0011236668,0.042388532,0.026653778,-0.0023933277
394851,394851,-0.04712969,-0.019783234,0.054919135,0.050765064
394920,394920,0.039789855,-0.036192026,-0.07069504,0.05201562
395083,395083,-0.011554126,-0.051062185,0.01006953,0.010631699
395089,395089,-0.008510698,0.012885693,-0.0004976988,-0.013865948
395102,395102,-0.0046259053,0.0124559775,0.029632453,0.030121002
395107,395107,-0.025530254,0.012527335,0.016479287,-0.0039654598
395122,395122,-0.03773597,-0.037745148,-0.006521971,0.016942823
395140,395140,0.026759412,0.017211046,-0.0032434464,-0.0022282973
395142,395142,0.020646516,-0.02029896,-0.0017452227,0.00020036985
395190,395190,0.017166562,0.0072010537,-0.020869197,-0.018810488
395236,395236,0.039944958,-0.04578036,-0.017983176,0.04201143
395295,395295,0.012833323,-0.0056482553,0.04466596,-0.016447019
395351,395351,-0.0049180873,0.0013843663,-0.037092615,-0.00012780353
395516,395516,0.004295393,0.033420037,-0.0054632723,-0.053869832
395546,395546,-0.02847743,0.019735727,0.045735165,0.035465926
395563,395563,-0.04436146,-0.02917242,0.0128716715,-0.020518005
395596,395596,0.029287565,0.015680838,-0.049488902,0.04603659
395693,395693,0.02489822,-0.046897005,-0.023605907,0.030325782
395739,395739,0.061925653,0.022420531,-0.015992299,0.028561829
395741,395741,0.018757317,0.027993623,0.046132457,-0.04636928
395805,395805,-0.057535738,-0.0024120605,-0.034301568,0.027171556
395842,395842,-0.012932241,0.03450836,-0.032284938,0.01611093
396067,396067,-0.04848343,-0.048441853,0.0049191825,0.020096052
396080,396080,-0.037805427,-0.03611151,-0.04262482,-0.0039244406
396307,396307,-0.06613971,-0.054576747,0.016578611,0.05307311
396477,396477,-0.0012198575,0.034976672,-0.018373955,-0.0007864125
396488,396488,-0.0024018288,0.030235577,-0.025133764,-0.018243648
396516,396516,0.021509765,-0.014150883,-0.057234995,-0.029369736
396571,396571,0.0015651584,0.0076855794,-0.038951766,0.0003180392
396682,396682,0.063906305,0.009612061,-0.019678833,0.014034515
397008,397008,-0.020323098,-0.033657633,0.038814988,0.029598523
397033,397033,0.061136764,0.011481305,0.045913212,0.045653835
397115,397115,-0.049429107,-0.037958156,-0.020140052,-0.015105974
397135,397135,0.026066963,0.01999059,-0.0135854855,-0.02464937
397224,397224,0.038979817,0.047276784,-0.013011299,0.0041360855
397225,397225,0.028628174,0.011267126,0.034298193,-0.009479322
397249,397249,-0.015838765,-0.024439443,-0.022000289,-0.044873405
397257,397257,-0.040471293,-0.020871485,0.0103624575,0.034729887
397351,397351,0.016438376,0.012829278,0.03939798,-0.0116143115
397357,397357,-0.01338011,-0.011508942,-0.0043241605,-0.04629877
397432,397432,0.0006459132,-0.020268071,0.04394562,-0.035731457
397435,397435,0.025432456,0.0044890046,0.042512286,-0.04029467
397448,397448,-0.013108827,-0.035990477,0.008999445,0.03309128
397486,397486,-0.0022492697,0.06192447,-0.054037027,-0.0026398918
397549,397549,0.012294304,-0.027619684,0.024298642,0.010342121
397564,397564,-0.03290652,-0.0147644505,-0.0056275725,0.025921669
397797,397797,-0.019113062,0.052224156,0.026188653,-0.030724937
397805,397805,0.008352995,0.021936823,0.0025902167,0.006184913
397812,397812,0.038847916,-0.02562011,0.053293288,0.03186315
397950,397950,0.019449776,-0.06323178,-0.011726519,0.024245089
398025,398025,-0.04081584,0.032381643,0.047866914,0.02620839
398027,398027,0.031720225,0.005795777,-0.041299045,-0.0087656155
398028,398028,0.021829758,0.040277872,-0.010948442,-0.017838776
398030,398030,0.048175786,0.04436368,0.027632777,0.021491218
398031,398031,-0.022566963,-0.04970112,-0.02547592,0.0050067306
398073,398073,0.04739718,-0.02098579,0.031036029,-0.025462218
398082,398082,0.013513532,0.0130064,-0.03303297,-0.0004473701
398163,398163,0.093111105,-0.010179477,0.031186627,-0.07799841
398567,398567,0.026408698,0.04988319,-0.014746238,0.025213037
398568,398568,-0.029342987,0.04239433,-0.011956458,-0.009908624
398576,398576,-0.02257911,-0.025577068,0.049408916,-0.048236705
398808,398808,-0.019242335,0.044801496,0.035451833,0.035966083
398809,398809,-0.011454225,0.0018867478,0.049813475,-0.041430674
398948,398948,-0.042327225,0.01049193,0.010048628,-0.028474534
399122,399122,0.0168291,0.018175278,-0.03015752,-0.02478658
399543,399543,0.03992218,-0.031809606,-0.030119812,0.040343437
399588,399588,0.009346999,-0.021564161,0.0061328895,-0.00409149
399590,399590,-0.06246091,0.055850398,-0.007724223,-0.0139377965
399678,399678,-0.020590091,-0.035574485,-0.009439193,-0.02532121
399887,399887,0.004570352,-0.0045679193,0.02345584,-0.034110352
400001,400001,-0.071463995,0.010616464,0.046319686,0.007532661
400485,400485,-0.016274044,0.025578246,0.019551964,0.04803327
400489,400489,-0.024415195,-0.014260846,0.0067015784,0.042024836
400941,400941,-0.043994617,0.023179982,0.014489327,-0.03357841
401077,401077,-0.02746501,0.041339803,-0.022976553,0.024753038
401082,401082,0.024946425,-0.023853255,0.0044258125,-0.012998186
401112,401112,0.020896006,-0.012896467,-0.04447174,0.012364887
401384,401384,-0.009376444,-0.032571994,0.045038056,0.039693665
401527,401527,-0.055967916,0.0389345,-0.04726894,-0.0065401327
401529,401529,-0.04033909,0.025869776,-0.02542013,0.04274023
401649,401649,0.007596777,-0.019900339,0.002020672,-0.023473257
401766,401766,0.046658482,0.046673212,0.03900406,-0.025453603
401920,401920,0.051111784,-0.007593131,0.045574896,0.015131477
401922,401922,0.0081558,-0.03736321,-0.034543835,-0.0066831596
401923,401923,-0.052162647,-0.023099719,0.056643255,0.050891496
401935,401935,0.06838477,0.020198941,-0.08213317,-0.030573398
402114,402114,0.057956696,0.038248014,-0.090352505,-0.029565116
402193,402193,0.045037564,-0.0113199195,0.039295226,0.010936519
402580,402580,-0.053640608,0.0016639931,0.012716212,0.02580369
402603,402603,-0.033932127,0.0068712234,0.034961972,-0.0028153434
402907,402907,-0.02023518,-0.014580585,0.041751336,-0.026203478
402915,402915,0.0022004608,-0.008769165,0.06957608,-0.004204426
402970,402970,-0.031019378,0.014983181,0.035177026,0.0010342374
403718,403718,0.0023575537,0.039982926,-0.0006191842,-0.03479284
403845,403845,-0.021488132,0.024384435,0.002297536,-0.050440293
404260,404260,0.009141374,0.011913396,-0.047216322,-0.029546762
404418,404418,-0.043036506,0.010205687,0.063425526,0.0015821566
404526,404526,-0.009203803,0.0028861277,0.036629144,-0.037388314
404737,404737,0.015998136,0.022289466,0.038414393,-0.004705798
404969,404969,0.05298534,-0.027524523,-0.061241955,0.011618567
404995,404995,-0.045698296,-0.02546878,-0.047987808,-0.03734144
405029,405029,0.02465513,-0.016353525,-0.040404093,-0.04958863
405320,405320,-0.0138349645,0.021209683,-0.04276664,-0.043350447
405323,405323,-0.013020288,0.025114845,-0.010349669,-0.03576245
405399,405399,-0.011718284,0.021139372,0.0375526,0.001414679
405885,405885,-0.03852282,-0.088871434,0.065312594,0.059063178
406040,406040,-0.02024957,0.045076203,-0.009392597,0.009073973
406042,406042,0.015392784,-0.016609214,-0.036946524,0.020640615
406054,406054,0.030493427,-0.03703476,-0.03855331,-0.014403176
406353,406353,0.06162237,0.047533706,0.019277472,-0.009346863
406625,406625,0.0161007,-0.05619126,0.00193996,0.019009594
406806,406806,-0.030496502,0.035106394,-0.023419142,-0.033461202
406912,406912,-0.0015367493,-0.018751586,0.043290664,-0.04546999
407265,407265,0.031601712,0.009745724,0.0030330017,0.009248743
407885,407885,0.035051797,-0.02172928,-0.022639288,-0.028478062
408247,408247,-0.028093804,-0.002621103,0.017757442,-0.0054878704
408283,408283,0.04191862,0.06633921,-0.029422073,0.0056233453
408284,408284,-0.008771895,0.04338795,0.068048984,-0.071893476
408287,408287,-0.029532945,0.03569061,-0.04696287,0.034985606
408300,408300,-0.018497657,0.04198886,0.025481734,0.03224654
408310,408310,-0.022412647,0.04203106,0.0072773695,0.015591625
408485,408485,-0.034494855,-0.03172066,0.029955868,-0.04629996
409592,409592,0.00932356,0.040727798,-0.038007427,0.03241838
409614,409614,-0.049604762,0.024661053,0.042030547,-0.0059841163
409918,409918,0.040701095,0.026695933,0.0030279271,-0.0115983
410158,410158,0.03149492,-0.012290858,-0.043497764,-0.028839754
410305,410305,0.040705953,0.03521997,-0.026982402,-0.023720874
410372,410372,-0.024071813,-0.034892093,-0.002827298,-0.037667654
410393,410393,-0.017604388,-0.0061614513,0.046061624,-0.0034559742
410458,410458,-0.009926498,-0.028172387,0.04447997,-0.034371424
410490,410490,-0.022519207,0.012299109,-0.044545066,0.03750689
410655,410655,0.047982324,0.03795475,0.0380298,0.008330833
410973,410973,0.0140678175,-0.0072699413,0.04583252,0.008748125
411312,411312,0.0020482168,0.034271408,-0.039467238,0.023192752
411371,411371,0.011526622,-0.009031642,-0.02129445,-0.04516368
411666,411666,0.022187276,0.02564009,0.021205962,-0.060415052
412095,412095,-0.042239,-0.02797643,0.029448126,0.03769174
412513,412513,-0.035630155,-0.016619015,-0.020086838,0.0045629255
412649,412649,0.028663915,0.022495937,0.029487325,0.003003389
413507,413507,0.05836092,0.009226895,-0.08371356,-0.051105727
413565,413565,0.005468905,-0.022206997,0.026511136,-0.025874114
413605,413605,0.03214266,-0.030904071,0.0023148523,0.0030887574
413625,413625,-0.04880276,0.0016054511,0.016477909,0.013262365
413942,413942,0.042284463,-0.015446208,-0.043622028,-0.021877741
415646,415646,-0.0563863,-0.013830605,-0.007899256,0.0085376315
416386,416386,-0.030958975,0.038841855,-0.040261127,0.031143043
416669,416669,0.027056422,-0.040476453,-0.049318172,0.030037034
416699,416699,0.030077267,0.017158117,-0.018138468,-0.012364555
417291,417291,0.04753362,0.017572615,-0.0083522685,-0.039579667
417414,417414,0.03461012,0.021814693,-0.024623752,-0.048440743
417516,417516,0.043592405,0.02860241,-0.011986233,-0.036248136
417575,417575,-0.019387364,-0.028678346,-0.026587797,0.04992148
417772,417772,-0.04678757,0.030245963,0.025536966,0.04060534
417818,417818,-0.029939676,0.040513325,-0.010714196,0.047765855
418035,418035,0.0018822328,0.043454874,-0.03882935,0.026676552
418543,418543,-0.009383094,0.03409556,0.014933493,0.03259765
418559,418559,-0.041269828,0.020606104,0.0069467425,0.0012963638
418571,418571,-0.0072934628,-0.032051314,-0.015147425,0.04592294
418881,418881,-0.014508225,-0.035040177,-0.012978602,0.00032581016
418884,418884,0.024282519,-0.024714757,-0.038914014,-0.0015758052
419716,419716,0.017865952,0.0054846266,0.00029588048,-0.02785282
420179,420179,0.0045832396,0.02246486,-0.013934493,-0.035322867
420189,420189,0.007152807,-0.036203552,-0.012712885,0.01825447
420513,420513,0.026821483,0.01306117,0.018263388,-0.023324503
421417,421417,-0.046356894,0.02961925,0.01222565,0.04664706
421719,421719,0.03684022,-0.025082158,-0.015646528,-0.02771304
421720,421720,-0.05544373,0.056899883,0.061230347,-0.017234027
421765,421765,0.012277901,-0.0011517406,0.013376784,0.008092761
421780,421780,0.04155406,0.049160067,-0.023849476,0.038937937
421873,421873,-0.013357829,0.009672284,0.0028502233,-0.010966085
422355,422355,-0.0019469671,0.021856852,0.017070595,-0.001467411
422631,422631,-0.06440071,-0.0038271293,0.024872772,0.025315696
423436,423436,-0.04815296,0.0492349,-0.03466648,-0.049048793
423614,423614,0.034441505,0.029509056,0.03226087,0.015398454
423615,423615,-0.0153315775,-0.025803268,0.04384205,0.043739054
423830,423830,0.01800337,0.0069736466,0.048661325,0.03414775
424042,424042,-0.035665598,-0.022555664,-0.04400401,-0.014628792
424275,424275,-0.040522624,-0.015440691,0.017313872,0.017610464
425767,425767,0.037590448,-0.054645445,-0.03383442,0.06863969
425918,425918,0.034125697,-0.03906081,-0.008055486,-0.02122507
426029,426029,0.0015699975,0.026460279,0.03464255,0.008998286
426034,426034,-0.017425455,0.025881935,-0.00092427805,0.014780108
426084,426084,0.018272225,-0.01593548,0.004841186,-0.0048194304
426179,426179,0.04905803,0.035618994,0.047358897,0.014655475
426906,426906,0.02943236,-0.025578225,-0.021679545,-0.016310073
427576,427576,0.021803552,-0.007967448,-0.026966115,-0.00075561425
427653,427653,0.040867906,0.03156005,-0.06107439,-0.0170569
428563,428563,-0.034126617,-0.009385049,0.024875853,0.0022987612
429302,429302,0.028817486,0.019277122,-0.006307494,-0.0046672598
429304,429304,0.033877388,0.026577853,0.030033326,0.03143779
429318,429318,0.040600143,0.048775166,0.026667189,-0.013355045
430280,430280,-0.055678975,0.017396938,0.04018217,0.029575793
430503,430503,0.027663471,0.06323867,0.021998554,-0.039868575
430539,430539,0.0006852202,0.014708883,-0.030589662,-0.011656889
430757,430757,-0.0020382628,0.028211895,0.032873835,0.008198954
431470,431470,0.023142105,0.05152434,-0.0010933782,-0.017216474
431581,431581,-0.048622694,0.03701167,-0.0020045638,0.005854439
431649,431649,0.011308156,0.010264646,0.04801878,0.0067981593
431651,431651,-0.0020877495,0.04167478,-0.034294225,0.04298992
431698,431698,0.006310441,0.032141425,-0.013559124,-0.012056289
431755,431755,-0.03544233,-0.063255146,-0.049974505,0.044293743
431811,431811,0.04983535,0.03368206,-0.022743106,0.022390578
432090,432090,-0.007894836,-0.024745656,0.027519394,-0.04171457
432092,432092,-0.00107704,-0.04069169,0.0048170853,0.0007987685
432982,432982,0.03867885,-0.03399822,0.010298032,-0.031277582
433584,433584,-0.005712083,-0.034000766,-0.043168742,-0.008260208
433968,433968,-0.030985236,-0.021976769,0.015430693,-0.030666813
433984,433984,0.0057814345,-0.006150067,0.022844855,0.044136707
434433,434433,-0.040617347,-0.013918687,0.039389674,0.01337472
434551,434551,-0.010870214,0.0008819985,-5.4857857e-05,0.022139462
434676,434676,0.014048428,-0.035905387,0.014513267,0.04035212
435213,435213,0.0041735396,0.03243855,0.02363402,-0.046981644
435228,435228,-0.044708394,-0.018731521,-0.017889086,0.011941991
435406,435406,-0.011078108,-0.037079513,0.012407016,0.042750064
435648,435648,0.010589898,0.021405708,-0.037440993,-0.011820994
435772,435772,0.047505204,-0.009749971,0.048368465,-0.028855575
436585,436585,0.010898289,-0.017188441,0.008548271,0.013809993
437334,437334,-0.03639301,-0.021726001,0.04586215,0.03238641
438682,438682,0.06323336,0.029594965,0.0026086867,-0.013668504
438961,438961,0.008318387,0.03512759,-0.019433344,-0.031189395
439072,439072,-0.026557207,-0.019134725,0.049756322,0.03346814
440878,440878,0.04542218,0.060018316,-0.05254795,-0.019873952
