game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
3844837,1005,0,17.0,Marco Baroni,1025,2,12.0,Thiago Motta,Away,0
3844879,3522,2,17.0,Luca Gotti,276,1,20.0,Salvatore Bocchetti,Away,1
3844883,410,2,7.0,Andrea Sottil,6195,3,1.0,Luciano Spalletti,Away,0
3844888,6195,0,1.0,Luciano Spalletti,46,1,3.0,Simone Inzaghi,Away,0
3844891,5,2,2.0,Stefano Pioli,380,1,15.0,Davide Nicola,Away,1
3844953,2239,0,20.0,Davide Ballardini,6195,3,1.0,Luciano Spalletti,Away,0
3844973,800,0,6.0,Gian Piero Gasperini,5,2,3.0,Stefano Pioli,Away,0
3844983,2239,2,20.0,Davide Ballardini,6574,3,13.0,Alessio Dionisi,Away,0
3844993,800,0,7.0,Gian Piero Gasperini,6195,2,1.0,Luciano Spalletti,Away,0
3845014,416,1,10.0,Ivan Juric,6574,1,12.0,Alessio Dionisi,Away,0
3845017,3522,1,17.0,Leonardo Semplici,430,1,9.0,Vincenzo Italiano,Away,0
3845027,749,0,14.0,Paolo Zanetti,2239,1,19.0,Davide Ballardini,Away,0
3845045,2239,0,19.0,Davide Ballardini,410,3,10.0,Andrea Sottil,Away,0
3845070,398,0,2.0,Maurizio Sarri,5,2,4.0,Stefano Pioli,Away,0
3845109,1025,3,9.0,Thiago Motta,1005,2,16.0,Marco Baroni,Away,1
3845115,506,1,7.0,Massimiliano Allegri,410,0,12.0,Andrea Sottil,Away,1
3947773,2239,7,,Davide Ballardini,6195,6,,Luciano Spalletti,Away,1
2901873,1210,0,,Andrea Sottil,4102,4,,Nicola Antonio Calabro,Away,0
3080961,749,1,17.0,Aurelio Andreazzoli,6574,3,4.0,Roberto De Zerbi,Away,0
3081188,252,2,14.0,Cesare Prandelli,12,3,8.0,Eusebio Di Francesco,Away,0
3081291,6574,0,11.0,Roberto De Zerbi,5,1,3.0,Gennaro Gattuso,Away,0
3081308,130,1,11.0,Roberto D'Aversa,398,4,5.0,Simone Inzaghi,Away,0
3081317,5,0,4.0,Gennaro Gattuso,1038,1,9.0,Marco Giampaolo,Away,0
3081348,398,0,7.0,Simone Inzaghi,5,1,4.0,Gennaro Gattuso,Away,0
3081369,130,1,15.0,Roberto D'Aversa,862,1,20.0,Domenico Di Carlo,Away,0
3081408,6195,2,2.0,Carlo Ancelotti,1025,3,10.0,Siniša Mihajlović,Away,0
3229217,2722,0,19.0,Leonardo Semplici,506,2,2.0,Maurizio Sarri,Away,0
3229254,6195,1,4.0,Carlo Ancelotti,2722,1,19.0,Leonardo Semplici,Away,0
3229330,1025,3,9.0,Siniša Mihajlović,1005,2,16.0,Fabio Liverani,Away,1
3229347,2722,0,20.0,Leonardo Semplici,430,1,14.0,Giuseppe Iachini,Away,0
3229441,46,2,3.0,Antonio Conte,130,1,9.0,Roberto D'Aversa,Away,1
3229522,1038,0,15.0,Claudio Ranieri,506,2,1.0,Maurizio Sarri,Away,0
3240345,3037,0,,Salvatore Sullo,4084,3,,Roberto Venturato,Away,0
3312133,46,1,,Antonio Conte,6195,1,,Gennaro Gattuso,Away,0
3433239,430,0,11.0,Giuseppe Iachini,12,2,8.0,Paulo Fonseca,Away,0
3433280,6574,0,5.0,Roberto De Zerbi,12,0,6.0,Paulo Fonseca,Away,0
3433333,1038,0,11.0,Claudio Ranieri,12,1,4.0,Paulo Fonseca,Away,0
3433337,4171,2,10.0,Filippo Inzaghi,1390,1,16.0,Eusebio Di Francesco,Away,1
3433381,130,0,19.0,Roberto D'Aversa,6195,2,6.0,Gennaro Gattuso,Away,0
3433395,800,1,7.0,Gian Piero Gasperini,1390,0,18.0,Eusebio Di Francesco,Away,1
3441897,4271,2,,Carmine Gautieri,7197,0,,Mario Somma,Away,1
3476397,252,3,,Rolando Maran,1038,1,,Claudio Ranieri,Away,1
3476401,430,1,,Cesare Prandelli,410,0,,Luca Gotti,Away,1
3614511,430,1,17.0,Vincenzo Italiano,12,3,2.0,José Mourinho,Away,0
3614690,410,1,14.0,Luca Gotti,749,3,11.0,Aurelio Andreazzoli,Away,0
3614717,276,0,13.0,Igor Tudor,416,1,10.0,Ivan Juric,Away,0
3614823,380,0,18.0,Davide Nicola,506,2,4.0,Massimiliano Allegri,Away,0
3614840,3522,0,15.0,Thiago Motta,749,0,14.0,Aurelio Andreazzoli,Away,0
3844761,749,1,13.0,Paolo Zanetti,1005,1,16.0,Marco Baroni,Away,0
3844769,2239,1,18.0,Massimiliano Alvini,46,3,3.0,Simone Inzaghi,Away,0
3844788,12,2,5.0,José Mourinho,749,1,15.0,Paolo Zanetti,Away,1
3844820,3522,0,13.0,Luca Gotti,2919,2,11.0,Raffaele Palladino,Away,0
3844919,749,1,10.0,Paolo Zanetti,46,0,5.0,Simone Inzaghi,Away,1
3845021,749,0,14.0,Paolo Zanetti,5,0,4.0,Stefano Pioli,Away,0
3865513,4171,2,,Fabio Caserta,252,3,,Alexander Blessin,Away,0
2986443,5,5,,Gennaro Gattuso,398,4,,Simone Inzaghi,Away,1
3433441,5,2,2.0,Stefano Pioli,276,0,8.0,Ivan Juric,Away,1
3614705,1025,1,10.0,Siniša Mihajlović,416,2,13.0,Ivan Juric,Away,0
3614895,800,3,8.0,Gian Piero Gasperini,3522,1,16.0,Thiago Motta,Away,1
3844792,2919,1,19.0,Giovanni Stroppa,1005,1,16.0,Marco Baroni,Away,0
4103497,398,2,15.0,Maurizio Sarri,6195,1,6.0,Rudi Garcia,Away,1
4103501,8970,0,9.0,Eusebio Di Francesco,410,0,17.0,Andrea Sottil,Away,0
4103506,1025,0,11.0,Thiago Motta,276,0,8.0,Marco Baroni,Away,0
4103574,252,1,14.0,Alberto Gilardino,1390,2,17.0,Claudio Ranieri,Away,0
4103577,2919,3,9.0,Raffaele Palladino,276,1,18.0,Marco Baroni,Away,1
4103621,1025,2,5.0,Thiago Motta,380,1,20.0,Filippo Inzaghi,Away,1
4103650,2919,0,11.0,Raffaele Palladino,6195,0,8.0,Walter Mazzarri,Away,0
4103669,12,1,9.0,José Mourinho,5,3,3.0,Stefano Pioli,Away,0
4103689,1025,2,5.0,Thiago Motta,5,2,3.0,Stefano Pioli,Away,0
4103730,2919,2,11.0,Raffaele Palladino,380,0,20.0,Fabio Liverani,Away,1
4103774,1025,0,4.0,Thiago Motta,8970,0,18.0,Eusebio Di Francesco,Away,0
4103776,430,0,8.0,Vincenzo Italiano,506,1,3.0,Massimiliano Allegri,Away,0
4103797,800,2,6.0,Gian Piero Gasperini,2919,1,11.0,Raffaele Palladino,Away,1
4103802,749,0,17.0,Davide Nicola,800,2,6.0,Gian Piero Gasperini,Away,0
4103808,5,0,2.0,Stefano Pioli,506,0,3.0,Massimiliano Allegri,Away,0
4103820,1025,0,4.0,Thiago Motta,416,0,10.0,Ivan Juric,Away,0
4103822,12,1,6.0,Daniele De Rossi,800,2,5.0,Gian Piero Gasperini,Away,0
4103831,1025,2,3.0,Thiago Motta,6195,0,9.0,Francesco Calzona,Away,1
4137124,4172,0,,Alberto Aquilani,8970,1,,Eusebio Di Francesco,Away,0
4137133,4083,1,,Lamberto Zauli,2239,3,,Davide Ballardini,Away,0
4254174,1025,4,,Thiago Motta,430,5,,Vincenzo Italiano,Away,0
4256790,800,2,,Gian Piero Gasperini,5,1,,Stefano Pioli,Away,1
4373944,1005,0,13.0,Luca Gotti,416,0,5.0,Paolo Vanoli,Away,0
4373968,607,1,20.0,Eusebio Di Francesco,276,2,12.0,Paolo Zanetti,Away,0
4373978,1025,2,12.0,Vincenzo Italiano,252,2,18.0,Alberto Gilardino,Away,0
4373982,410,0,8.0,Kosta Runjaic,5,1,4.0,Paulo Fonseca,Away,0
4374029,1025,0,8.0,Vincenzo Italiano,398,3,5.0,Marco Baroni,Away,0
4377073,4554,8,,Federico Valente,2919,9,,Alessandro Nesta,Away,0
4377079,1047,4,,Cesc Fàbregas,1038,5,,Andrea Pirlo,Away,0
4423378,1429,2,,Michele Mignani,276,1,,Paolo Zanetti,Away,1
4430398,749,2,,Roberto D'Aversa,416,1,,Paolo Vanoli,Away,1
4103487,252,1,10.0,Alberto Gilardino,398,0,18.0,Maurizio Sarri,Away,1
4103517,276,0,10.0,Marco Baroni,5,1,2.0,Stefano Pioli,Away,0
4103528,1005,0,5.0,Roberto D'Aversa,506,1,3.0,Massimiliano Allegri,Away,0
4103543,410,0,17.0,Andrea Sottil,749,0,18.0,Aurelio Andreazzoli,Away,0
4103552,252,0,15.0,Alberto Gilardino,800,2,6.0,Gian Piero Gasperini,Away,0
4103673,2919,0,11.0,Raffaele Palladino,749,3,19.0,Davide Nicola,Away,0
4103721,1390,1,19.0,Claudio Ranieri,410,1,14.0,Gabriele Cioffi,Away,0
4103803,410,1,18.0,Fabio Cannavaro,1025,1,4.0,Thiago Motta,Away,0
4137112,704,0,,Mirko Cudini,4097,1,,Vincenzo Vivarini,Away,0
4373935,430,2,14.0,Raffaele Palladino,800,3,9.0,Gian Piero Gasperini,Away,0
2355579,1627,1,15.0,Rolando Maran,430,2,7.0,Vincenzo Montella,Away,0
2359228,862,0,18.0,Giuseppe Sannino,398,3,7.0,Vladimir Petkovic,Away,0
2359238,130,0,18.0,Roberto Donadoni,1627,0,19.0,Rolando Maran,Away,0
2359256,46,1,4.0,Walter Mazzarri,1390,1,11.0,Diego López,Away,0
2359270,430,0,6.0,Vincenzo Montella,398,0,7.0,Vladimir Petkovic,Away,0
2359300,1627,0,18.0,Luigi De Canio,506,4,3.0,Antonio Conte,Away,0
2359305,862,0,20.0,Giuseppe Sannino,1025,0,16.0,Stefano Pioli,Away,0
2359321,1210,0,15.0,Davide Nicola,46,2,4.0,Walter Mazzarri,Away,0
2359354,398,0,12.0,Vladimir Petkovic,416,1,7.0,Gian Piero Ventura,Away,0
2359364,416,2,7.0,Gian Piero Ventura,410,0,15.0,Francesco Guidolin,Away,1
2359372,130,1,8.0,Roberto Donadoni,1038,1,14.0,Siniša Mihajlović,Away,0
2359380,46,0,6.0,Walter Mazzarri,398,1,10.0,Edoardo Reja,Away,0
2359392,410,0,15.0,Francesco Guidolin,1038,3,12.0,Siniša Mihajlović,Away,0
2359422,1038,1,13.0,Siniša Mihajlović,252,0,11.0,Gian Piero Gasperini,Away,1
2359455,1025,0,16.0,Davide Ballardini,276,0,7.0,Andrea Mandorlini,Away,0
2359482,130,4,6.0,Roberto Donadoni,5,2,11.0,Clarence Seedorf,Away,1
2359491,1210,1,18.0,Domenico Di Carlo,416,3,10.0,Gian Piero Ventura,Away,0
2359494,6574,0,19.0,Eusebio Di Francesco,410,1,14.0,Francesco Guidolin,Away,0
2359522,6574,2,19.0,Eusebio Di Francesco,800,0,8.0,Stefano Colantuono,Away,1
2361149,1005,0,,Francesco Moriero,130,4,,Roberto Donadoni,Away,0
2473449,9690,2,,Antonino Asta,2655,1,,Giovanni Lopez,Away,1
2478616,276,1,3.0,Andrea Mandorlini,416,0,19.0,Gian Piero Ventura,Away,1
2478622,800,0,11.0,Stefano Colantuono,46,2,4.0,Walter Mazzarri,Away,0
2478624,410,1,3.0,Andrea Stramaccioni,398,0,15.0,Stefano Pioli,Away,1
2478668,6195,1,7.0,Rafael Benítez,800,1,16.0,Stefano Colantuono,Away,0
2478674,862,0,19.0,Rolando Maran,458,1,15.0,Giuseppe Iachini,Away,0
2478701,430,2,10.0,Vincenzo Montella,276,1,12.0,Andrea Mandorlini,Away,1
2478809,749,1,15.0,Maurizio Sarri,5,1,11.0,Filippo Inzaghi,Away,0
2478811,276,2,16.0,Andrea Mandorlini,252,5,7.0,Gian Piero Gasperini,Away,0
2478816,130,0,20.0,Roberto Donadoni,12,0,2.0,Rudi Garcia,Away,0
2478854,6195,0,4.0,Rafael Benítez,276,2,13.0,Andrea Mandorlini,Away,0
2478856,1038,2,5.0,Siniša Mihajlović,12,0,2.0,Rudi Garcia,Away,1
2478874,130,1,20.0,Roberto Donadoni,46,1,10.0,Roberto Mancini,Away,0
2478880,749,0,16.0,Maurizio Sarri,398,4,2.0,Stefano Pioli,Away,0
2478886,1038,1,6.0,Siniša Mihajlović,5,1,9.0,Filippo Inzaghi,Away,0
2478900,862,1,14.0,Rolando Maran,398,1,2.0,Stefano Pioli,Away,0
2478912,276,1,13.0,Andrea Mandorlini,1038,1,5.0,Siniša Mihajlović,Away,0
2478913,46,2,9.0,Roberto Mancini,410,1,14.0,Andrea Stramaccioni,Away,1
2478919,862,0,14.0,Rolando Maran,46,0,8.0,Roberto Mancini,Away,0
2478923,398,1,3.0,Stefano Pioli,800,1,17.0,Edoardo Reja,Away,0
2478942,506,2,1.0,Massimiliano Allegri,46,1,8.0,Roberto Mancini,Away,1
2478953,6195,1,4.0,Rafael Benítez,506,3,1.0,Massimiliano Allegri,Away,0
2481885,26789,1,,Cristiano Scazzola,19,2,,Ivo Iaconi,Away,0
2515987,1390,1,,Gianfranco Zola,130,2,,Roberto Donadoni,Away,0
2603991,506,1,16.0,Massimiliano Allegri,12,2,7.0,Rudi Garcia,Away,0
2604001,4102,2,18.0,Fabrizio Castori,458,2,7.0,Giuseppe Iachini,Away,0
2604063,8970,0,17.0,Roberto Stellone,410,1,14.0,Stefano Colantuono,Away,0
2604147,276,0,20.0,Luigi Delneri,506,3,4.0,Massimiliano Allegri,Away,0
2604156,410,1,12.0,Stefano Colantuono,4102,2,19.0,Fabrizio Castori,Away,0
2604162,506,2,2.0,Massimiliano Allegri,1038,1,14.0,Vincenzo Montella,Away,1
2604185,430,0,3.0,Paulo Sousa,252,0,16.0,Gian Piero Gasperini,Away,0
2604195,1025,0,10.0,Roberto Donadoni,8970,1,19.0,Roberto Stellone,Away,0
2604205,862,2,10.0,Rolando Maran,416,1,12.0,Gian Piero Ventura,Away,1
2604254,800,0,15.0,Edoardo Reja,398,2,8.0,Stefano Pioli,Away,0
2604261,1038,1,14.0,Vincenzo Montella,749,1,11.0,Marco Giampaolo,Away,0
2604276,276,1,20.0,Luigi Delneri,1025,0,13.0,Roberto Donadoni,Away,1
2604285,1025,1,13.0,Roberto Donadoni,12,1,3.0,Luciano Spalletti,Away,0
2607119,4084,2,,Roberto Venturato,1415,0,,Vincenzo Vivarini,Away,1
2615630,1429,1,,Massimo Drago,416,4,,Gian Piero Ventura,Away,0
2657265,506,5,,Massimiliano Allegri,46,6,,Roberto Mancini,Away,0
2724822,47317,0,,Simone Venturi,1047,3,,Fabio Gallo,Away,0
2724826,1415,1,,Lamberto Zauli,2721,2,,Piero Braglia,Away,0
2725500,1038,2,5.0,Marco Giampaolo,12,3,3.0,Luciano Spalletti,Away,0
2726515,6574,1,13.0,Eusebio Di Francesco,862,2,5.0,Rolando Maran,Away,0
2726547,410,1,17.0,Luigi Delneri,506,2,1.0,Massimiliano Allegri,Away,0
2726589,749,4,17.0,Giovanni Martusciello,2921,0,18.0,Massimo Oddo,Away,1
2726627,6574,1,15.0,Eusebio Di Francesco,430,2,7.0,Paulo Sousa,Away,0
2726648,398,0,5.0,Simone Inzaghi,46,3,7.0,Stefano Pioli,Away,0
2726681,416,0,9.0,Siniša Mihajlović,1025,2,10.0,Roberto Donadoni,Away,0
2726707,252,0,16.0,Ivan Juric,6195,2,3.0,Maurizio Sarri,Away,0
2726714,4083,0,19.0,Davide Nicola,800,1,5.0,Gian Piero Gasperini,Away,0
2726735,252,2,15.0,Andrea Mandorlini,749,0,17.0,Giovanni Martusciello,Away,1
2726739,6195,2,3.0,Maurizio Sarri,12,1,2.0,Luciano Spalletti,Away,1
2726762,6574,1,15.0,Eusebio Di Francesco,12,3,2.0,Luciano Spalletti,Away,0
2726813,800,1,5.0,Gian Piero Gasperini,410,1,11.0,Luigi Delneri,Away,0
2744435,1005,2,,Pasquale Padalino,252,3,,Ivan Juric,Away,0
2747352,3522,5,,Domenico Di Carlo,458,4,,Roberto De Zerbi,Away,1
2897162,430,0,20.0,Stefano Pioli,46,3,1.0,Luciano Spalletti,Away,0
2897189,46,2,3.0,Luciano Spalletti,4083,0,18.0,Davide Nicola,Away,1
2897208,862,2,11.0,Rolando Maran,1390,0,13.0,Massimo Rastelli,Away,1
2897222,6574,1,17.0,Cristian Bucchi,398,6,4.0,Simone Inzaghi,Away,0
2897237,862,0,9.0,Rolando Maran,6574,0,19.0,Cristian Bucchi,Away,0
2897263,1025,0,12.0,Roberto Donadoni,12,1,5.0,Eusebio Di Francesco,Away,0
2897274,416,1,8.0,Siniša Mihajlović,46,1,4.0,Luciano Spalletti,Away,0
2897275,4171,1,20.0,Roberto De Zerbi,506,2,3.0,Massimiliano Allegri,Away,0
2897331,1390,0,14.0,Diego López,6574,0,15.0,Giuseppe Iachini,Away,0
2897379,1025,1,11.0,Roberto Donadoni,398,1,5.0,Simone Inzaghi,Away,0
2897400,1390,0,16.0,Diego López,276,1,19.0,Fabio Pecchia,Away,0
2897410,276,0,19.0,Fabio Pecchia,1025,2,11.0,Roberto Donadoni,Away,0
2897451,1025,1,11.0,Roberto Donadoni,5,2,7.0,Gennaro Gattuso,Away,0
2897477,862,0,13.0,Rolando Maran,4171,1,20.0,Roberto De Zerbi,Away,0
2897493,5,1,6.0,Gennaro Gattuso,416,1,10.0,Walter Mazzarri,Away,0
2897512,6195,0,2.0,Maurizio Sarri,430,3,9.0,Stefano Pioli,Away,0
2897523,12,1,3.0,Eusebio Di Francesco,1390,0,18.0,Diego López,Away,1
2897538,1025,0,16.0,Roberto Donadoni,410,1,14.0,Igor Tudor,Away,0
2897559,12,1,4.0,Eusebio Di Francesco,252,1,18.0,Davide Ballardini,Away,0
2901882,21331,2,,Leonardo Colucci,607,1,,Filippo Inzaghi,Away,1
2351303,4113,0,,Fabrizio Tazzioli,4103,3,,Michele Marcolini,Away,0
2359312,6574,4,18.0,Eusebio Di Francesco,1038,3,17.0,Delio Rossi,Away,1
2359342,410,0,13.0,Francesco Guidolin,506,1,1.0,Antonio Conte,Away,0
2359472,12,0,2.0,Rudi Garcia,6195,1,3.0,Rafael Benítez,Away,0
2383736,130,1,,Roberto Donadoni,398,2,,Edoardo Reja,Away,0
2478593,1038,1,8.0,Siniša Mihajlović,458,1,10.0,Giuseppe Iachini,Away,0
2478640,1390,0,17.0,Zdenek Zeman,276,1,6.0,Andrea Mandorlini,Away,0
2478650,398,2,6.0,Stefano Pioli,430,0,9.0,Vincenzo Montella,Away,1
2478698,12,2,2.0,Rudi Garcia,800,1,17.0,Stefano Colantuono,Away,1
2478799,1429,0,19.0,Domenico Di Carlo,749,2,16.0,Maurizio Sarri,Away,0
2478817,1038,1,6.0,Siniša Mihajlović,862,2,14.0,Rolando Maran,Away,0
2478882,46,3,10.0,Roberto Mancini,276,0,15.0,Andrea Mandorlini,Away,1
2603979,410,1,8.0,Stefano Colantuono,506,0,16.0,Massimiliano Allegri,Away,1
2603994,6195,2,14.0,Maurizio Sarri,749,2,17.0,Marco Giampaolo,Away,0
2604040,6195,4,6.0,Maurizio Sarri,5,0,11.0,Siniša Mihajlović,Away,1
2604070,410,1,16.0,Stefano Colantuono,12,3,1.0,Rudi Garcia,Away,0
2604168,46,1,3.0,Roberto Mancini,800,1,12.0,Edoardo Reja,Away,0
2604177,862,1,10.0,Rolando Maran,398,4,9.0,Stefano Pioli,Away,0
2604202,416,2,11.0,Gian Piero Ventura,1038,2,17.0,Vincenzo Montella,Away,0
2604223,416,3,11.0,Gian Piero Ventura,458,1,15.0,Giovanni Bosi,Away,1
2604249,398,1,8.0,Stefano Pioli,416,1,12.0,Gian Piero Ventura,Away,0
2604272,46,1,5.0,Roberto Mancini,12,1,3.0,Luciano Spalletti,Away,0
2604305,1025,0,16.0,Roberto Donadoni,6195,6,2.0,Maurizio Sarri,Away,0
2604330,46,0,4.0,Roberto Mancini,398,2,8.0,Simone Inzaghi,Away,0
2604343,410,1,16.0,Luigi De Canio,800,1,13.0,Edoardo Reja,Away,0
2726594,458,1,19.0,Roberto De Zerbi,1025,3,13.0,Roberto Donadoni,Away,0
2726628,252,0,10.0,Ivan Juric,46,2,9.0,Stefano Pioli,Away,0
2726676,46,1,6.0,Stefano Pioli,458,0,19.0,Eugenio Corini,Away,1
2726680,6574,3,14.0,Eusebio Di Francesco,2921,1,20.0,Massimo Oddo,Away,1
2726710,2921,3,20.0,Massimo Oddo,416,5,9.0,Siniša Mihajlović,Away,0
2897204,430,0,10.0,Stefano Pioli,506,1,2.0,Massimiliano Allegri,Away,0
2897259,430,1,8.0,Stefano Pioli,4083,2,15.0,Davide Nicola,Away,0
2897305,12,1,5.0,Eusebio Di Francesco,46,1,4.0,Luciano Spalletti,Away,0
2901879,18950,0,,Gaetano Auteri,2331,1,,Walter Novellino,Away,0
2358332,1005,4,,Francesco Moriero,1103,2,,Domenico Toscano,Away,1
2726567,1038,1,16.0,Marco Giampaolo,506,4,1.0,Massimiliano Allegri,Away,0
2726585,410,1,13.0,Luigi Delneri,252,1,8.0,Ivan Juric,Away,0
2897238,1025,0,8.0,Roberto Donadoni,800,1,12.0,Gian Piero Gasperini,Away,0
2897465,6195,3,1.0,Maurizio Sarri,416,1,10.0,Siniša Mihajlović,Away,1
2251292,46,2,5.0,Andrea Stramaccioni,416,0,9.0,Gian Piero Ventura,Away,1
2251302,5,1,15.0,Massimiliano Allegri,410,2,13.0,Francesco Guidolin,Away,0
2251320,5,1,11.0,Massimiliano Allegri,130,1,14.0,Roberto Donadoni,Away,0
2251323,130,0,15.0,Roberto Donadoni,1627,2,7.0,Rolando Maran,Away,0
2251327,46,1,4.0,Andrea Stramaccioni,5,0,11.0,Massimiliano Allegri,Away,1
2251363,410,1,11.0,Francesco Guidolin,1025,1,18.0,Stefano Pioli,Away,0
2251380,1387,0,20.0,Serse Cosmi,130,0,9.0,Roberto Donadoni,Away,0
2251409,130,1,8.0,Roberto Donadoni,398,2,5.0,Vladimir Petkovic,Away,0
2251413,130,1,11.0,Roberto Donadoni,800,2,10.0,Stefano Colantuono,Away,0
2251427,800,0,12.0,Stefano Colantuono,506,3,1.0,Antonio Conte,Away,0
2251434,130,2,8.0,Roberto Donadoni,1025,1,14.0,Stefano Pioli,Away,1
2251440,398,1,3.0,Vladimir Petkovic,1038,0,15.0,Delio Rossi,Away,1
2251470,12,3,8.0,Zdeněk Zeman,1025,3,15.0,Stefano Pioli,Away,0
2251475,1390,4,16.0,Ivo Pulga,12,2,8.0,Zdeněk Zeman,Away,1
2251479,398,2,3.0,Vladimir Petkovic,252,3,17.0,Davide Ballardini,Away,0
2251489,2921,1,18.0,Cristiano Bergodi,458,1,20.0,Alberto Malesani,Away,0
2251493,800,1,15.0,Stefano Colantuono,416,2,11.0,Gian Piero Ventura,Away,0
2251517,46,3,4.0,Andrea Stramaccioni,1627,2,8.0,Rolando Maran,Away,1
2251527,6195,0,2.0,Walter Mazzarri,862,2,16.0,Eugenio Corini,Away,0
2251528,2921,1,20.0,Cristian Bucchi,800,2,14.0,Stefano Colantuono,Away,0
2251563,1025,1,12.0,Stefano Pioli,458,1,18.0,Giuseppe Sannino,Away,0
2251567,506,2,1.0,Antonio Conte,398,0,6.0,Vladimir Petkovic,Away,1
2251617,458,0,18.0,Giuseppe Sannino,430,1,4.0,Vincenzo Montella,Away,0
2251619,12,0,7.0,Aurelio Andreazzoli,5,0,3.0,Massimiliano Allegri,Away,0
2251621,1387,1,19.0,Giuseppe Iachini,6195,2,2.0,Walter Mazzarri,Away,0
2253928,2331,0,,Massimo Rastelli,6574,1,,Eusebio Di Francesco,Away,0
2253933,4172,4,,Alessandro Pane,3037,6,,Fulvio Pea,Away,0
2253954,4102,3,,Daniele Tacchini,4333,1,,Francesco Moriero,Away,1
2255399,839,1,,Pier Francesco Battistini,1210,4,,Davide Nicola,Away,0
2255403,1038,4,,Ciro Ferrara,5587,5,,Piero Braglia,Away,0
2265371,5587,0,,Piero Braglia,430,2,,Vincenzo Montella,Away,0
2283362,1387,2,,Giuseppe Iachini,398,5,,Vladimir Petkovic,Away,0
2985406,800,2,,Gian Piero Gasperini,6195,1,,Maurizio Sarri,Away,1
3077542,29490,1,,Fabrizio Ferazzoli,4554,2,,Paolo Zanetti,Away,0
3080921,1038,0,13.0,Marco Giampaolo,410,1,6.0,Julio Velázquez,Away,0
3080960,46,1,10.0,Luciano Spalletti,1038,0,11.0,Marco Giampaolo,Away,1
3081034,12,2,7.0,Eusebio Di Francesco,749,0,18.0,Aurelio Andreazzoli,Away,1
3081039,46,2,3.0,Luciano Spalletti,2722,1,14.0,Leonardo Semplici,Away,1
3081148,398,1,4.0,Simone Inzaghi,6574,1,7.0,Roberto De Zerbi,Away,0
3081251,416,0,10.0,Walter Mazzarri,2722,0,14.0,Leonardo Semplici,Away,0
3081256,46,1,3.0,Luciano Spalletti,130,0,12.0,Roberto D'Aversa,Away,1
3081276,46,3,3.0,Luciano Spalletti,430,3,10.0,Stefano Pioli,Away,0
3081278,6195,4,2.0,Carlo Ancelotti,130,0,12.0,Roberto D'Aversa,Away,1
3081298,6195,1,2.0,Carlo Ancelotti,6574,1,12.0,Roberto De Zerbi,Away,0
3081342,1025,0,17.0,Siniša Mihajlović,430,0,10.0,Vincenzo Montella,Away,0
3081382,862,0,20.0,Domenico Di Carlo,46,2,3.0,Luciano Spalletti,Away,0
3081383,749,2,18.0,Aurelio Andreazzoli,1038,1,9.0,Marco Giampaolo,Away,1
3089420,6692,3,,William Viali,19,2,,David Suazo,Away,1
3229209,410,0,18.0,Igor Tudor,276,0,15.0,Ivan Juric,Away,0
3229276,416,4,13.0,Walter Mazzarri,19,0,20.0,Fabio Grosso,Away,1
3229290,6195,1,7.0,Carlo Ancelotti,5,1,14.0,Stefano Pioli,Away,0
3229291,19,0,20.0,Fabio Grosso,12,3,5.0,Paulo Fonseca,Away,0
3229312,1390,2,4.0,Rolando Maran,6574,2,11.0,Roberto De Zerbi,Away,0
3229354,1025,0,13.0,Siniša Mihajlović,416,1,8.0,Walter Mazzarri,Away,0
3229359,46,1,2.0,Antonio Conte,1005,1,17.0,Fabio Liverani,Away,0
3229362,1038,1,16.0,Claudio Ranieri,398,5,3.0,Simone Inzaghi,Away,0
3229408,398,3,2.0,Simone Inzaghi,252,2,18.0,Davide Nicola,Away,1
3229425,416,1,15.0,Moreno Longo,6195,2,6.0,Gennaro Gattuso,Away,0
3229455,410,2,15.0,Luca Gotti,12,0,5.0,Paulo Fonseca,Away,1
3229474,6574,2,8.0,Roberto De Zerbi,1025,1,10.0,Siniša Mihajlović,Away,1
3229478,276,1,9.0,Ivan Juric,430,1,13.0,Giuseppe Iachini,Away,0
3229487,1390,0,11.0,Walter Zenga,1038,3,14.0,Claudio Ranieri,Away,0
3229518,46,3,2.0,Antonio Conte,252,0,17.0,Davide Nicola,Away,1
3229520,1005,2,18.0,Fabio Liverani,1025,3,10.0,Siniša Mihajlović,Away,0
3240351,4271,0,,Massimo Pavanel,839,1,,Massimo Oddo,Away,0
3242076,1038,3,,Eusebio Di Francesco,4083,1,,Giovanni Stroppa,Away,1
3242081,607,1,,Alessio Dionisi,130,3,,Roberto D'Aversa,Away,0
3246414,1025,0,,Siniša Mihajlović,410,4,,Luca Gotti,Away,0
3289606,2722,0,,Leonardo Semplici,5,3,,Stefano Pioli,Away,0
3305602,416,2,,Walter Mazzarri,5,4,,Stefano Pioli,Away,0
3433240,252,1,15.0,Rolando Maran,1038,1,9.0,Claudio Ranieri,Away,0
3433315,800,2,7.0,Gian Piero Gasperini,1025,2,13.0,Siniša Mihajlović,Away,0
3433319,416,1,20.0,Marco Giampaolo,6195,1,6.0,Gennaro Gattuso,Away,0
3433325,6574,1,7.0,Roberto De Zerbi,800,5,6.0,Gian Piero Gasperini,Away,0
3433405,1025,1,14.0,Siniša Mihajlović,6574,1,8.0,Roberto De Zerbi,Away,0
