game_id,competition_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,url,home_club_formation,away_club_formation,home_club_name,away_club_name,aggregate,competition_type
2726725,IT1,2016,26. Matchday,2017-02-26,4083,1390,1,2,19.0,12.0,Davide Nicola,Massimo Rastelli,Ezio Scida,7341.0,Daniele Orsato,https://www.transfermarkt.co.uk/fc-crotone_cagliari-calcio/index/spielbericht/2726725,4-4-2 double 6,4-4-1-1,FC Crotone,Cagliari Calcio,1:2,domestic_league
2726749,IT1,2016,28. Matchday,2017-03-12,458,12,0,3,18.0,2.0,Diego López,Luciano Spalletti,"Comunale Renzo Barbera ""La Favorita""",12961.0,Gianluca Rocchi,https://www.transfermarkt.co.uk/us-palermo_as-roma/index/spielbericht/2726749,4-2-3-1,3-5-2 flat,Palermo FC,Associazione Sportiva Roma,0:3,domestic_league
2726760,IT1,2016,29. Matchday,2017-03-19,410,458,4,1,12.0,18.0,Luigi Delneri,Diego López,Bluenergy Stadium,15469.0,Fabio Maresca,https://www.transfermarkt.co.uk/udinese-calcio_us-palermo/index/spielbericht/2726760,4-3-3 Attacking,3-5-2,Udinese Calcio,Palermo FC,4:1,domestic_league
2726761,IT1,2016,29. Matchday,2017-03-19,800,2921,3,0,6.0,20.0,Gian Piero Gasperini,Zdenek Zeman,Gewiss Stadium,17754.0,Michael Fabbri,https://www.transfermarkt.co.uk/atalanta-bc_delfino-pescara-1936/index/spielbericht/2726761,3-4-2-1,4-1-4-1,Atalanta Bergamasca Calcio S.p.a.,Delfino Pescara 1936,3:0,domestic_league
2726772,IT1,2016,30. Matchday,2017-04-02,416,410,2,2,10.0,12.0,Siniša Mihajlović,Luigi Delneri,Olimpico Grande Torino,17882.0,Davide Ghersini,https://www.transfermarkt.co.uk/torino-fc_udinese-calcio/index/spielbericht/2726772,4-3-3 Attacking,4-4-2,Torino Calcio,Udinese Calcio,2:2,domestic_league
2726774,IT1,2016,31. Matchday,2017-04-09,1038,430,2,2,9.0,8.0,Marco Giampaolo,Paulo Sousa,Luigi Ferraris,19347.0,Carmine Russo,https://www.transfermarkt.co.uk/uc-sampdoria_acf-fiorentina/index/spielbericht/2726774,4-3-1-2,3-4-2-1,UC Sampdoria,Associazione Calcio Fiorentina,2:2,domestic_league
2726782,IT1,2016,31. Matchday,2017-04-09,1390,416,2,3,13.0,10.0,Massimo Rastelli,Siniša Mihajlović,Sant'Elia,12103.0,Gianluca Rocchi,https://www.transfermarkt.co.uk/cagliari-calcio_torino-fc/index/spielbericht/2726782,4-3-1-2,4-2-3-1,Cagliari Calcio,Torino Calcio,2:3,domestic_league
2726806,IT1,2016,34. Matchday,2017-04-30,12,398,1,3,2.0,4.0,Luciano Spalletti,Simone Inzaghi,Olimpico di Roma,43794.0,Daniele Orsato,https://www.transfermarkt.co.uk/as-roma_ss-lazio/index/spielbericht/2726806,4-3-3 Attacking,3-5-2 flat,Associazione Sportiva Roma,Società Sportiva Lazio S.p.A.,1:3,domestic_league
2726822,IT1,2016,35. Matchday,2017-05-06,506,416,1,1,1.0,9.0,Massimiliano Allegri,Siniša Mihajlović,Allianz Stadium,40462.0,Paolo Valeri,https://www.transfermarkt.co.uk/juventus-fc_torino-fc/index/spielbericht/2726822,4-2-3-1,4-2-3-1,Juventus Football Club,Torino Calcio,1:1,domestic_league
2726848,IT1,2016,38. Matchday,2017-05-28,1390,5,2,1,11.0,6.0,Massimo Rastelli,Vincenzo Montella,Sant'Elia,12225.0,Rosario Abisso,https://www.transfermarkt.co.uk/cagliari-calcio_ac-milan/index/spielbericht/2726848,4-3-1-2,4-3-3 Attacking,Cagliari Calcio,Associazione Calcio Milan,2:1,domestic_league
2726849,IT1,2016,38. Matchday,2017-05-28,1038,6195,2,4,10.0,3.0,Marco Giampaolo,Maurizio Sarri,Luigi Ferraris,19147.0,Luca Banti,https://www.transfermarkt.co.uk/uc-sampdoria_ssc-napoli/index/spielbericht/2726849,4-3-1-2,4-3-3 Attacking,UC Sampdoria,Società Sportiva Calcio Napoli,2:4,domestic_league
2897164,IT1,2017,1. Matchday,2017-08-20,398,2722,0,0,11.0,12.0,Simone Inzaghi,Leonardo Semplici,Olimpico di Roma,25000.0,Rosario Abisso,https://www.transfermarkt.co.uk/ss-lazio_spal-2013/index/spielbericht/2897164,3-5-2 flat,3-5-2 flat,Società Sportiva Lazio S.p.A.,SPAL,0:0,domestic_league
2897176,IT1,2017,2. Matchday,2017-08-27,2722,410,3,2,9.0,16.0,Leonardo Semplici,Luigi Delneri,Paolo Mazza,10354.0,Paolo Valeri,https://www.transfermarkt.co.uk/spal-2013_udinese-calcio/index/spielbericht/2897176,3-5-2 flat,4-4-2 double 6,SPAL,Udinese Calcio,3:2,domestic_league
2897223,IT1,2017,7. Matchday,2017-10-01,5,12,0,2,8.0,5.0,Vincenzo Montella,Eusebio Di Francesco,Giuseppe Meazza,61698.0,Luca Banti,https://www.transfermarkt.co.uk/ac-milan_as-roma/index/spielbericht/2897223,3-5-2 flat,4-2-3-1,Associazione Calcio Milan,Associazione Sportiva Roma,0:2,domestic_league
2897225,IT1,2017,7. Matchday,2017-10-01,2722,4083,1,1,16.0,15.0,Leonardo Semplici,Davide Nicola,Paolo Mazza,11187.0,Paolo Silvio Mazzoleni,https://www.transfermarkt.co.uk/spal-2013_fc-crotone/index/spielbericht/2897225,3-5-2 flat,4-4-2 double 6,SPAL,FC Crotone,1:1,domestic_league
2897227,IT1,2017,7. Matchday,2017-09-30,410,1038,4,0,13.0,6.0,Luigi Delneri,Marco Giampaolo,Bluenergy Stadium,17935.0,Michael Fabbri,https://www.transfermarkt.co.uk/udinese-calcio_uc-sampdoria/index/spielbericht/2897227,4-3-3 Attacking,4-3-1-2,Udinese Calcio,UC Sampdoria,4:0,domestic_league
2897248,IT1,2017,10. Matchday,2017-10-25,800,276,3,0,9.0,18.0,Gian Piero Gasperini,Fabio Pecchia,Gewiss Stadium,16768.0,Livio Marinelli,https://www.transfermarkt.co.uk/atalanta-bc_hellas-verona/index/spielbericht/2897248,3-4-3,4-4-2,Atalanta Bergamasca Calcio S.p.a.,Verona Hellas Football Club,3:0,domestic_league
2897279,IT1,2017,13. Matchday,2017-11-19,4083,252,0,1,15.0,18.0,Davide Nicola,Davide Ballardini,Ezio Scida,9106.0,Paolo Tagliavento,https://www.transfermarkt.co.uk/fc-crotone_genoa-cfc/index/spielbericht/2897279,4-4-2 double 6,3-5-2 flat,FC Crotone,Genoa Cricket and Football Club,0:1,domestic_league
2897327,IT1,2017,23. Matchday,2018-02-03,1038,416,1,1,6.0,9.0,Marco Giampaolo,Walter Mazzarri,Luigi Ferraris,19035.0,Gianluca Rocchi,https://www.transfermarkt.co.uk/uc-sampdoria_torino-fc/index/spielbericht/2897327,4-3-1-2,4-2-3-1,UC Sampdoria,Torino Calcio,1:1,domestic_league
2897386,IT1,2017,29. Matchday,2018-03-18,4083,12,0,2,18.0,3.0,Walter Zenga,Eusebio Di Francesco,Ezio Scida,11691.0,Luca Banti,https://www.transfermarkt.co.uk/fc-crotone_as-roma/index/spielbericht/2897386,4-3-3 Attacking,4-3-3 Attacking,FC Crotone,Associazione Sportiva Roma,0:2,domestic_league
2897413,IT1,2017,32. Matchday,2018-04-15,398,12,0,0,4.0,3.0,Simone Inzaghi,Eusebio Di Francesco,Olimpico di Roma,55000.0,Paolo Silvio Mazzoleni,https://www.transfermarkt.co.uk/ss-lazio_as-roma/index/spielbericht/2897413,3-5-2 flat,3-4-2-1,Società Sportiva Lazio S.p.A.,Associazione Sportiva Roma,0:0,domestic_league
2897442,IT1,2017,15. Matchday,2017-12-01,6195,506,0,1,2.0,3.0,Maurizio Sarri,Massimiliano Allegri,Diego Armando Maradona,55567.0,Daniele Orsato,https://www.transfermarkt.co.uk/ssc-napoli_juventus-fc/index/spielbericht/2897442,4-3-3 Attacking,4-4-1-1,Società Sportiva Calcio Napoli,Juventus Football Club,0:1,domestic_league
2897454,IT1,2017,16. Matchday,2017-12-10,2722,276,2,2,18.0,19.0,Leonardo Semplici,Fabio Pecchia,Paolo Mazza,10851.0,Gianluca Rocchi,https://www.transfermarkt.co.uk/spal-2013_hellas-verona/index/spielbericht/2897454,3-5-2 flat,4-4-2 double 6,SPAL,Verona Hellas Football Club,2:2,domestic_league
2897470,IT1,2017,18. Matchday,2017-12-23,398,4083,4,0,5.0,17.0,Simone Inzaghi,Walter Zenga,Olimpico di Roma,37000.0,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/ss-lazio_fc-crotone/index/spielbericht/2897470,3-4-2-1,4-3-3 Attacking,Società Sportiva Lazio S.p.A.,FC Crotone,4:0,domestic_league
2897480,IT1,2017,19. Matchday,2017-12-30,430,5,1,1,7.0,11.0,Stefano Pioli,Gennaro Gattuso,Artemio Franchi,30213.0,Luca Banti,https://www.transfermarkt.co.uk/acf-fiorentina_ac-milan/index/spielbericht/2897480,4-4-1-1,4-3-3 Attacking,Associazione Calcio Fiorentina,Associazione Calcio Milan,1:1,domestic_league
2897485,IT1,2017,19. Matchday,2017-12-30,416,252,0,0,10.0,16.0,Siniša Mihajlović,Davide Ballardini,Olimpico Grande Torino,17039.0,Massimiliano Irrati,https://www.transfermarkt.co.uk/torino-fc_genoa-cfc/index/spielbericht/2897485,4-3-3 Attacking,3-5-2 flat,Torino Calcio,Genoa Cricket and Football Club,0:0,domestic_league
2897495,IT1,2017,33. Matchday,2018-04-18,6195,410,4,2,2.0,14.0,Maurizio Sarri,Massimo Oddo,Diego Armando Maradona,44118.0,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/ssc-napoli_udinese-calcio/index/spielbericht/2897495,4-3-3 Attacking,3-5-2 flat,Società Sportiva Calcio Napoli,Udinese Calcio,4:2,domestic_league
2897508,IT1,2017,35. Matchday,2018-04-29,800,252,3,1,6.0,11.0,Gian Piero Gasperini,Davide Ballardini,Gewiss Stadium,18543.0,Michael Fabbri,https://www.transfermarkt.co.uk/atalanta-bc_genoa-cfc/index/spielbericht/2897508,3-5-2 flat,3-5-2 flat,Atalanta Bergamasca Calcio S.p.a.,Genoa Cricket and Football Club,3:1,domestic_league
2897536,IT1,2017,38. Matchday,2018-05-20,1390,800,1,0,15.0,7.0,Diego López,Gian Piero Gasperini,Unipol Domus,16233.0,Davide Massa,https://www.transfermarkt.co.uk/cagliari-calcio_atalanta-bc/index/spielbericht/2897536,4-3-1-2,3-4-1-2,Cagliari Calcio,Atalanta Bergamasca Calcio S.p.a.,1:0,domestic_league
2604067,IT1,2015,10. Matchday,2015-10-28,276,430,0,2,19.0,3.0,Andrea Mandorlini,Paulo Sousa,Marcantonio Bentegodi,18222.0,Paolo Valeri,https://www.transfermarkt.co.uk/hellas-verona_acf-fiorentina/index/spielbericht/2604067,4-3-3 Attacking,3-4-2-1,Verona Hellas Football Club,Associazione Calcio Fiorentina,0:2,domestic_league
2604148,IT1,2015,18. Matchday,2016-01-06,398,4102,0,0,10.0,19.0,Stefano Pioli,Fabrizio Castori,Olimpico di Roma,20090.0,Carmine Russo,https://www.transfermarkt.co.uk/ss-lazio_carpi-fc-1909/index/spielbericht/2604148,4-3-3 Attacking,4-4-1-1,Società Sportiva Lazio S.p.A.,AC Carpi,0:0,domestic_league
2725491,IT1,2016,3. Matchday,2016-09-11,800,416,2,1,13.0,12.0,Gian Piero Gasperini,Siniša Mihajlović,Gewiss Stadium,14925.0,Maurizio Mariani,https://www.transfermarkt.co.uk/atalanta-bc_torino-fc/index/spielbericht/2725491,4-3-3 Attacking,4-3-3 Attacking,Atalanta Bergamasca Calcio S.p.a.,Torino Calcio,2:1,domestic_league
2726845,IT1,2016,38. Matchday,2017-05-28,12,252,3,2,2.0,16.0,Luciano Spalletti,Ivan Juric,Olimpico di Roma,59716.0,Paolo Tagliavento,https://www.transfermarkt.co.uk/as-roma_genoa-cfc/index/spielbericht/2726845,4-2-3-1,3-5-2 flat,Associazione Sportiva Roma,Genoa Cricket and Football Club,3:2,domestic_league
2897300,IT1,2017,21. Matchday,2018-01-21,276,4083,0,3,19.0,17.0,Fabio Pecchia,Walter Zenga,Marcantonio Bentegodi,16075.0,Gianluca Rocchi,https://www.transfermarkt.co.uk/hellas-verona_fc-crotone/index/spielbericht/2897300,4-4-2 double 6,4-3-3 Attacking,Verona Hellas Football Club,FC Crotone,0:3,domestic_league
2251288,IT1,2012,3. Matchday,2012-09-15,458,1390,1,1,18.0,16.0,Giuseppe Sannino,Massimo Ficcadenti,"Comunale Renzo Barbera ""La Favorita""",12625.0,Paolo Silvio Mazzoleni,https://www.transfermarkt.co.uk/us-palermo_cagliari-calcio/index/spielbericht/2251288,,,Palermo FC,Cagliari Calcio,1:1,domestic_league
2251333,IT1,2012,8. Matchday,2012-10-21,800,1387,2,1,13.0,20.0,Stefano Colantuono,Serse Cosmi,Gewiss Stadium,18344.0,Nicola Rizzoli,https://www.transfermarkt.co.uk/atalanta-bc_ac-siena/index/spielbericht/2251333,,,Atalanta Bergamasca Calcio S.p.a.,Siena FC,2:1,domestic_league
2251357,IT1,2012,10. Matchday,2012-10-31,46,1038,3,2,2.0,14.0,Andrea Stramaccioni,Ciro Ferrara,Giuseppe Meazza,41438.0,Daniele Doveri,https://www.transfermarkt.co.uk/fc-internazionale_uc-sampdoria/index/spielbericht/2251357,,,Football Club Internazionale Milano S.p.A.,UC Sampdoria,3:2,domestic_league
2251366,IT1,2012,11. Matchday,2012-11-03,506,46,1,3,1.0,2.0,Angelo Alessio,Andrea Stramaccioni,Allianz Stadium,40553.0,Paolo Tagliavento,https://www.transfermarkt.co.uk/juventus-fc_fc-internazionale/index/spielbericht/2251366,,,Juventus Football Club,Football Club Internazionale Milano S.p.A.,1:3,domestic_league
2251376,IT1,2012,12. Matchday,2012-11-11,252,6195,2,4,18.0,3.0,Luigi Delneri,Walter Mazzarri,Luigi Ferraris,20581.0,Nicola Rizzoli,https://www.transfermarkt.co.uk/genoa-cfc_ssc-napoli/index/spielbericht/2251376,,,Genoa Cricket and Football Club,Società Sportiva Calcio Napoli,2:4,domestic_league
2251407,IT1,2012,15. Matchday,2012-12-02,46,458,1,0,3.0,17.0,Andrea Stramaccioni,Gian Piero Gasperini,Giuseppe Meazza,42113.0,Mauro Bergonzi,https://www.transfermarkt.co.uk/fc-internazionale_us-palermo/index/spielbericht/2251407,,,Football Club Internazionale Milano S.p.A.,Palermo FC,1:0,domestic_league
2251411,IT1,2012,15. Matchday,2012-12-02,1387,12,1,3,19.0,6.0,Serse Cosmi,Zdeněk Zeman,Artemio Franchi,10291.0,Paolo Silvio Mazzoleni,https://www.transfermarkt.co.uk/ac-siena_as-roma/index/spielbericht/2251411,,,Siena FC,Associazione Sportiva Roma,1:3,domestic_league
2251425,IT1,2012,17. Matchday,2012-12-16,430,1387,4,1,5.0,20.0,Vincenzo Montella,Serse Cosmi,Artemio Franchi,22455.0,Paolo Tagliavento,https://www.transfermarkt.co.uk/acf-fiorentina_ac-siena/index/spielbericht/2251425,,,Associazione Calcio Fiorentina,Siena FC,4:1,domestic_league
2251458,IT1,2012,21. Matchday,2013-01-20,430,6195,1,1,5.0,2.0,Vincenzo Montella,Walter Mazzarri,Artemio Franchi,22000.0,Mauro Bergonzi,https://www.transfermarkt.co.uk/acf-fiorentina_ssc-napoli/index/spielbericht/2251458,,,Associazione Calcio Fiorentina,Società Sportiva Calcio Napoli,1:1,domestic_league
2251466,IT1,2012,22. Matchday,2013-01-27,800,5,0,1,14.0,5.0,Stefano Colantuono,Massimiliano Allegri,Gewiss Stadium,18805.0,Andrea Gervasoni,https://www.transfermarkt.co.uk/atalanta-bc_ac-milan/index/spielbericht/2251466,,,Atalanta Bergamasca Calcio S.p.a.,Associazione Calcio Milan,0:1,domestic_league
2251471,IT1,2012,22. Matchday,2013-01-27,410,1387,1,0,9.0,20.0,Francesco Guidolin,Giuseppe Iachini,Bluenergy Stadium,11011.0,Sebastiano Peruzzo,https://www.transfermarkt.co.uk/udinese-calcio_ac-siena/index/spielbericht/2251471,,,Udinese Calcio,Siena FC,1:0,domestic_league
2251519,IT1,2012,27. Matchday,2013-03-02,5,398,3,0,3.0,5.0,Massimiliano Allegri,Vladimir Petkovic,Giuseppe Meazza,47421.0,Nicola Rizzoli,https://www.transfermarkt.co.uk/ac-milan_ss-lazio/index/spielbericht/2251519,,,Associazione Calcio Milan,Società Sportiva Lazio S.p.A.,3:0,domestic_league
2251522,IT1,2012,27. Matchday,2013-03-03,2921,410,0,1,20.0,9.0,Cristiano Bergodi,Francesco Guidolin,Adriatico,8714.0,Carmine Russo,https://www.transfermarkt.co.uk/delfino-pescara-1936_udinese-calcio/index/spielbericht/2251522,,,Delfino Pescara 1936,Udinese Calcio,0:1,domestic_league
2251526,IT1,2012,28. Matchday,2013-03-08,252,5,0,2,17.0,3.0,Davide Ballardini,Massimiliano Allegri,Luigi Ferraris,21584.0,Antonio Damato,https://www.transfermarkt.co.uk/genoa-cfc_ac-milan/index/spielbericht/2251526,,,Genoa Cricket and Football Club,Associazione Calcio Milan,0:2,domestic_league
2251558,IT1,2012,31. Matchday,2013-04-07,430,5,2,2,4.0,3.0,Vincenzo Montella,Massimiliano Allegri,Artemio Franchi,39469.0,Paolo Tagliavento,https://www.transfermarkt.co.uk/acf-fiorentina_ac-milan/index/spielbericht/2251558,,,Associazione Calcio Fiorentina,Associazione Calcio Milan,2:2,domestic_league
2251590,IT1,2012,34. Matchday,2013-04-27,2921,6195,0,3,20.0,2.0,Cristian Bucchi,Walter Mazzarri,Adriatico,17569.0,Andrea Romeo,https://www.transfermarkt.co.uk/delfino-pescara-1936_ssc-napoli/index/spielbericht/2251590,,,Delfino Pescara 1936,Società Sportiva Calcio Napoli,0:3,domestic_league
2251628,IT1,2012,38. Matchday,2013-05-19,1390,398,1,0,11.0,7.0,Ivo Pulga,Vladimir Petkovic,Nereo Rocco,9000.0,Antonio Giannoccaro,https://www.transfermarkt.co.uk/cagliari-calcio_ss-lazio/index/spielbericht/2251628,,,Cagliari Calcio,Società Sportiva Lazio S.p.A.,1:0,domestic_league
2252311,IT1,2012,19. Matchday,2013-01-05,398,1390,2,1,3.0,18.0,Vladimir Petkovic,Ivo Pulga,Olimpico di Roma,30409.0,Daniele Orsato,https://www.transfermarkt.co.uk/ss-lazio_cagliari-calcio/index/spielbericht/2252311,,,Società Sportiva Lazio S.p.A.,Cagliari Calcio,2:1,domestic_league
2284783,CIT,2012,Quarter-Finals,2013-01-16,430,12,0,1,,,Vincenzo Montella,Zdeněk Zeman,Artemio Franchi,20003.0,Nicola Rizzoli,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2284783,,,Associazione Calcio Fiorentina,Associazione Sportiva Roma,0:1,domestic_cup
2312718,CIT,2012,Final,2013-05-26,12,398,0,1,,,Aurelio Andreazzoli,Vladimir Petkovic,Olimpico di Roma,55000.0,Daniele Orsato,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2312718,,,Associazione Sportiva Roma,Società Sportiva Lazio S.p.A.,0:1,domestic_cup
2958239,IT1,2017,12. Matchday,2018-01-24,398,410,3,0,2.0,13.0,Simone Inzaghi,Massimo Oddo,Olimpico di Roma,23000.0,Luca Banti,https://www.transfermarkt.co.uk/ss-lazio_udinese-calcio/index/spielbericht/2958239,3-4-2-1,3-5-2 flat,Società Sportiva Lazio S.p.A.,Udinese Calcio,3:0,domestic_league
3011538,IT1,2017,26. Matchday,2018-03-14,506,800,2,0,2.0,8.0,Massimiliano Allegri,Gian Piero Gasperini,Allianz Stadium,36753.0,Maurizio Mariani,https://www.transfermarkt.co.uk/juventus-fc_atalanta-bc/index/spielbericht/3011538,4-2-3-1,3-4-3,Juventus Football Club,Atalanta Bergamasca Calcio S.p.a.,2:0,domestic_league
3011975,CIT,2017,Final,2018-05-09,506,5,4,0,,,Massimiliano Allegri,Gennaro Gattuso,Olimpico di Roma,65000.0,Antonio Damato,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3011975,4-3-2-1,4-3-3 Attacking,Juventus Football Club,Associazione Calcio Milan,4:0,domestic_cup
3080916,IT1,2018,2. Matchday,2018-08-26,46,416,2,2,16.0,15.0,Luciano Spalletti,Walter Mazzarri,Giuseppe Meazza,59135.0,Paolo Silvio Mazzoleni,https://www.transfermarkt.co.uk/inter-milan_torino-fc/index/spielbericht/3080916,3-4-3,3-5-2 flat,Football Club Internazionale Milano S.p.A.,Torino Calcio,2:2,domestic_league
3080957,IT1,2018,5. Matchday,2018-09-23,398,252,4,1,5.0,12.0,Simone Inzaghi,Davide Ballardini,Olimpico di Roma,31382.0,Rosario Abisso,https://www.transfermarkt.co.uk/ss-lazio_genoa-cfc/index/spielbericht/3080957,3-5-2 flat,3-5-2 flat,Società Sportiva Lazio S.p.A.,Genoa Cricket and Football Club,4:1,domestic_league
3080976,IT1,2018,6. Matchday,2018-09-26,800,416,0,0,16.0,15.0,Gian Piero Gasperini,Walter Mazzarri,Gewiss Stadium,18144.0,Daniele Orsato,https://www.transfermarkt.co.uk/atalanta-bc_torino-fc/index/spielbericht/3080976,3-4-1-2,3-5-2 flat,Atalanta Bergamasca Calcio S.p.a.,Torino Calcio,0:0,domestic_league
3081032,IT1,2018,8. Matchday,2018-10-07,800,1038,0,1,17.0,6.0,Gian Piero Gasperini,Marco Giampaolo,Gewiss Stadium,19164.0,Massimiliano Irrati,https://www.transfermarkt.co.uk/atalanta-bc_uc-sampdoria/index/spielbericht/3081032,3-4-1-2,4-3-1-2,Atalanta Bergamasca Calcio S.p.a.,UC Sampdoria,0:1,domestic_league
3081041,IT1,2018,8. Matchday,2018-10-06,410,506,0,2,15.0,1.0,Julio Velázquez,Massimiliano Allegri,Bluenergy Stadium,25021.0,Rosario Abisso,https://www.transfermarkt.co.uk/udinese-calcio_juventus-fc/index/spielbericht/3081041,4-1-4-1,4-3-3 Attacking,Udinese Calcio,Juventus Football Club,0:2,domestic_league
3081182,IT1,2018,16. Matchday,2018-12-17,800,398,1,0,7.0,5.0,Gian Piero Gasperini,Simone Inzaghi,Gewiss Stadium,17401.0,Daniele Orsato,https://www.transfermarkt.co.uk/atalanta-bc_ss-lazio/index/spielbericht/3081182,3-4-1-2,3-5-2 flat,Atalanta Bergamasca Calcio S.p.a.,Società Sportiva Lazio S.p.A.,1:0,domestic_league
3081204,IT1,2018,18. Matchday,2018-12-26,1390,252,1,0,13.0,14.0,Rolando Maran,Cesare Prandelli,Unipol Domus,15777.0,Daniele Orsato,https://www.transfermarkt.co.uk/cagliari-calcio_genoa-cfc/index/spielbericht/3081204,4-3-1-2,3-4-2-1,Cagliari Calcio,Genoa Cricket and Football Club,1:0,domestic_league
3081286,IT1,2018,26. Matchday,2019-03-01,1390,46,2,1,14.0,4.0,Rolando Maran,Luciano Spalletti,Unipol Domus,16223.0,Luca Banti,https://www.transfermarkt.co.uk/cagliari-calcio_inter-milan/index/spielbericht/3081286,4-3-1-2,4-2-3-1,Cagliari Calcio,Football Club Internazionale Milano S.p.A.,2:1,domestic_league
3081300,IT1,2018,27. Matchday,2019-03-10,8970,416,1,2,19.0,7.0,Marco Baroni,Walter Mazzarri,Benito Stirpe,14165.0,Piero Giacomelli,https://www.transfermarkt.co.uk/frosinone-calcio_torino-fc/index/spielbericht/3081300,3-5-2 flat,3-5-2 flat,Frosinone Calcio,Torino Calcio,1:2,domestic_league
3081361,IT1,2018,33. Matchday,2019-04-20,252,416,0,1,15.0,7.0,Cesare Prandelli,Walter Mazzarri,Luigi Ferraris,20708.0,Daniele Doveri,https://www.transfermarkt.co.uk/genoa-cfc_torino-fc/index/spielbericht/3081361,4-4-2,3-4-1-2,Genoa Cricket and Football Club,Torino Calcio,0:1,domestic_league
3081392,IT1,2018,37. Matchday,2019-05-19,506,800,1,1,1.0,3.0,Massimiliano Allegri,Gian Piero Gasperini,Allianz Stadium,39531.0,Gianluca Rocchi,https://www.transfermarkt.co.uk/juventus-fc_atalanta-bc/index/spielbericht/3081392,4-4-2,3-4-2-1,Juventus Football Club,Atalanta Bergamasca Calcio S.p.a.,1:1,domestic_league
3229187,IT1,2019,3. Matchday,2019-09-14,430,506,0,0,19.0,3.0,Vincenzo Montella,Maurizio Sarri,Artemio Franchi,40312.0,Massimiliano Irrati,https://www.transfermarkt.co.uk/acf-fiorentina_juventus-fc/index/spielbericht/3229187,3-5-2 flat,4-3-3 Attacking,Associazione Calcio Fiorentina,Juventus Football Club,0:0,domestic_league
3229219,IT1,2019,6. Matchday,2019-09-29,1005,12,0,1,17.0,5.0,Fabio Liverani,Paulo Fonseca,Ettore Giardiniero,26044.0,Rosario Abisso,https://www.transfermarkt.co.uk/us-lecce_as-roma/index/spielbericht/3229219,4-3-1-2,4-2-3-1,Unione Sportiva Lecce,Associazione Sportiva Roma,0:1,domestic_league
3229240,IT1,2019,8. Matchday,2019-10-20,5,1005,2,2,12.0,17.0,Stefano Pioli,Fabio Liverani,Giuseppe Meazza,48703.0,Fabrizio Pasqua,https://www.transfermarkt.co.uk/ac-milan_us-lecce/index/spielbericht/3229240,4-3-3 Attacking,4-3-1-2,Associazione Calcio Milan,Unione Sportiva Lecce,2:2,domestic_league
3229241,IT1,2019,8. Matchday,2019-10-19,6195,276,2,0,4.0,15.0,Carlo Ancelotti,Ivan Juric,Diego Armando Maradona,38686.0,Marco Piccinini,https://www.transfermarkt.co.uk/ssc-napoli_hellas-verona/index/spielbericht/3229241,4-4-2 double 6,3-4-2-1,Società Sportiva Calcio Napoli,Verona Hellas Football Club,2:0,domestic_league
3229245,IT1,2019,8. Matchday,2019-10-20,410,416,1,0,10.0,11.0,Luca Gotti,Walter Mazzarri,Bluenergy Stadium,24049.0,Rosario Abisso,https://www.transfermarkt.co.uk/udinese-calcio_torino-fc/index/spielbericht/3229245,3-5-2 flat,3-5-2 flat,Udinese Calcio,Torino Calcio,1:0,domestic_league
3229288,IT1,2019,13. Matchday,2019-11-24,276,430,1,0,8.0,10.0,Ivan Juric,Vincenzo Montella,Marcantonio Bentegodi,22581.0,Antonio Giua,https://www.transfermarkt.co.uk/hellas-verona_acf-fiorentina/index/spielbericht/3229288,3-5-2,3-5-2 flat,Verona Hellas Football Club,Associazione Calcio Fiorentina,1:0,domestic_league
3229299,IT1,2019,14. Matchday,2019-11-30,252,416,0,1,18.0,10.0,Thiago Motta,Walter Mazzarri,Luigi Ferraris,20508.0,Davide Massa,https://www.transfermarkt.co.uk/genoa-cfc_torino-fc/index/spielbericht/3229299,4-3-3 Attacking,3-5-2 flat,Genoa Cricket and Football Club,Torino Calcio,0:1,domestic_league
3229348,IT1,2019,19. Matchday,2020-01-12,276,252,2,1,9.0,18.0,Ivan Juric,Davide Nicola,Marcantonio Bentegodi,14849.0,Maurizio Mariani,https://www.transfermarkt.co.uk/hellas-verona_genoa-cfc/index/spielbericht/3229348,3-4-2-1,3-5-2 flat,Verona Hellas Football Club,Genoa Cricket and Football Club,2:1,domestic_league
3229369,IT1,2019,21. Matchday,2020-01-25,430,252,0,0,13.0,18.0,Giuseppe Iachini,Davide Nicola,Artemio Franchi,32903.0,Daniele Orsato,https://www.transfermarkt.co.uk/acf-fiorentina_genoa-cfc/index/spielbericht/3229369,3-5-2 flat,3-5-2 flat,Associazione Calcio Fiorentina,Genoa Cricket and Football Club,0:0,domestic_league
3229385,IT1,2019,22. Matchday,2020-02-02,1005,416,4,0,17.0,12.0,Fabio Liverani,Walter Mazzarri,Ettore Giardiniero,21947.0,Gianluca Rocchi,https://www.transfermarkt.co.uk/us-lecce_torino-fc/index/spielbericht/3229385,4-3-1-2,3-4-2-1,Unione Sportiva Lecce,Torino Calcio,4:0,domestic_league
